IterationNo,Year,Category,IsGranted,MovieTitle,ReleaseDate,FName,MName,LName
63,1991,Best Documentary (Short Subject),0,Chimps: So Like Us,1990-01-01,Karen,,Goodman
63,1991,Best Documentary (Short Subject),0,Journey into Life: The World of the Unborn,1990-01-01,\N,,\N
63,1991,Best Documentary (Short Subject),0,Rose Kennedy: A Life to Remember,1990-01-01,Terry,,Sanders
63,1991,Best Short Film (Live Action),1,The Lunch Date,1989-12-01,Adam,,Davidson
63,1991,Best Short Film (Live Action),0,12:01 PM,1990-01-01,\N,,\N
63,1991,Best Short Film (Live Action),0,Dear Rosie,1991-03-15,Peter,,Cattaneo
63,1991,Best Short Film (Animated),1,A Grand Day Out,1989-11-04,Nick,,Park
63,1991,Best Short Film (Animated),0,A Grand Day Out,1989-11-04,Nick,,Park
63,1991,Best Short Film (Animated),0,Grasshoppers (Cavallette),1990-03-06,Bruno,,Bozzetto
63,1991,Best Music (Original Score),1,Dances With Wolves,1990-10-19,John,,Barry
63,1991,Best Music (Original Score),0,Avalon,1990-10-05,Randy,,Newman
63,1991,Best Music (Original Score),0,Ghost,1990-07-13,Maurice,,Jarre
63,1991,Best Music (Original Score),0,Havana,1990-12-12,Dave,,Grusin
63,1991,Best Music (Original Score),0,Home Alone,1990-11-10,John,,Williams
63,1991,Best Music (Original Song),1,Dick Tracy,1990-06-14,Stephen,,Sondheim
63,1991,Best Music (Original Song),0,Young Guns II,1990-08-01,Jon,Bon,Jovi
63,1991,Best Music (Original Song),0,Postcards from the Edge,1990-09-14,\N,,\N
63,1991,Best Music (Original Song),0,The Godfather Part III,1990-12-20,Carmine,,Coppola
63,1991,Best Music (Original Song),0,Home Alone,1990-11-10,John,,Williams
63,1991,Best Sound,1,Dances With Wolves,1990-10-19,Jeffrey,,Perkins
63,1991,Best Sound,0,Days of Thunder,1990-06-27,Charles,M.,Wilborn
63,1991,Best Sound,0,Dick Tracy,1990-06-14,Thomas,,Causey
63,1991,Best Sound,0,The Hunt for Red October,1990-03-02,Richard,Bryce,Goodman
63,1991,Best Sound,0,Total Recall,1990-06-01,Nelson,,Stoll
63,1991,Best Sound Effects Editing,1,The Hunt for Red October,1990-03-02,Cecelia,,Hall
63,1991,Best Sound Effects Editing,0,Flatliners,1990-08-10,Charles,L.,Campbell
63,1991,Best Sound Effects Editing,0,Total Recall,1990-06-01,Stephen,Hunter,Flick
63,1991,Best Art Direction,1,Dick Tracy,1990-06-14,Rick,,Simpson
63,1991,Best Art Direction,0,Cyrano de Bergerac,1990-03-28,Ezio,,Frigerio
63,1991,Best Art Direction,0,Dances With Wolves,1990-10-19,Jeffrey,,Beecroft
63,1991,Best Art Direction,0,The Godfather Part III,1990-12-20,Dean,,Tavoularis
63,1991,Best Art Direction,0,Hamlet,1990-12-19,Dante,,Ferretti
63,1991,Best Makeup,1,Dick Tracy,1990-06-14,John,Caglione,Jr.
63,1991,Best Makeup,0,Cyrano de Bergerac,1990-03-28,Mich?le,,Burke
63,1991,Best Makeup,0,Edward Scissorhands,1990-12-06,Ve,,Neill
63,1991,Best Costume Design,1,Cyrano de Bergerac,1990-03-28,Gloria,,Gresham
63,1991,Best Costume Design,0,Avalon,1990-10-05,Gloria,,Gresham
63,1991,Best Costume Design,0,Dances With Wolves,1990-10-19,Elsa,,Zamparelli
63,1991,Best Costume Design,0,Dick Tracy,1990-06-14,Milena,,Canonero
63,1991,Best Costume Design,0,Hamlet,1990-12-19,\N,,\N
63,1991,Best Cinematography,1,Dances With Wolves,1990-10-19,Dean,,Semler
63,1991,Best Cinematography,0,Avalon,1990-10-05,Allen,,Daviau
63,1991,Best Cinematography,0,Dick Tracy,1990-06-14,Vittorio,,Storaro
63,1991,Best Cinematography,0,The Godfather Part III,1990-12-20,Gordon,,Willis
63,1991,Best Cinematography,0,Henry & June,1990-09-14,Philippe,,Rousselot
63,1991,Best Film Editing,1,Dances With Wolves,1990-10-19,Neil,,Travis
63,1991,Best Film Editing,0,Ghost,1990-07-13,Walter,,Murch
63,1991,Best Film Editing,0,The Godfather Part III,1990-12-20,Barry,,Malkin
63,1991,Best Film Editing,0,GoodFellas,1990-09-09,Thelma,,Schoonmaker
63,1991,Best Film Editing,0,The Hunt for Red October,1990-03-02,Dennis,,Virkler
64,1992,Best Picture,1,The Silence of the Lambs,1991-01-30,Edward,,Saxon
64,1992,Best Picture,0,Beauty and the Beast,1991-09-29,Don,,Hahn
64,1992,Best Picture,0,Bugsy,1991-12-10,Mark,,Johnson
64,1992,Best Picture,0,JFK,1991-12-20,A.,Kitman,Ho
64,1992,Best Picture,0,The Prince of Tides,1991-12-25,Barbra,,Streisand
64,1992,Best Directing,1,The Silence of the Lambs,1991-01-30,Jonathan,,Demme
64,1992,Best Directing,0,Boyz n the Hood,1991-07-02,John,,Singleton
64,1992,Best Directing,0,Bugsy,1991-12-10,Barry,,Levinson
64,1992,Best Directing,0,JFK,1991-12-20,Oliver,,Stone
64,1992,Best Directing,0,Thelma & Louise,1991-05-20,Ridley,,Scott
64,1992,Best Actor in a Leading Role,1,The Silence of the Lambs,1991-01-30,Anthony,,Hopkins
64,1992,Best Actor in a Leading Role,0,Bugsy,1991-12-10,Warren,,Beatty
64,1992,Best Actor in a Leading Role,0,Cape Fear,1991-11-15,Robert,De,Niro
64,1992,Best Actor in a Leading Role,0,The Prince of Tides,1991-12-25,Nick,,Nolte
64,1992,Best Actor in a Leading Role,0,The Fisher King,1991-09-20,Robin,,Williams
64,1992,Best Actress in a Leading Role,1,The Silence of the Lambs,1991-01-30,Jodie,,Foster
64,1992,Best Actress in a Leading Role,0,Thelma & Louise,1991-05-20,Geena,,Davis
64,1992,Best Actress in a Leading Role,0,Rambling Rose,1991-09-20,Laura,,Dern
64,1992,Best Actress in a Leading Role,0,For the Boys,1991-11-22,Bette,,Midler
64,1992,Best Actor in a Supporting Role,1,City Slickers,1991-06-07,Jack,,Palance
64,1992,Best Actor in a Supporting Role,0,JFK,1991-12-20,Tommy,Lee,Jones
64,1992,Best Actor in a Supporting Role,0,Bugsy,1991-12-10,Harvey,,Keitel
64,1992,Best Actor in a Supporting Role,0,Barton Fink,1991-05-18,Michael,,Lerner
64,1992,Best Actress in a Supporting Role,1,The Fisher King,1991-09-20,Mercedes,,Ruehl
64,1992,Best Actress in a Supporting Role,0,Rambling Rose,1991-09-20,Diane,,Ladd
64,1992,Best Actress in a Supporting Role,0,Cape Fear,1991-11-15,Juliette,,Lewis
64,1992,Best Actress in a Supporting Role,0,The Prince of Tides,1991-12-25,Kate,,Nelligan
64,1992,Best Actress in a Supporting Role,0,Fried Green Tomatoes,1991-12-27,Jessica,,Tandy
64,1992,Best Writing (Screenplay Written Directly for the Screen),1,Thelma & Louise,1991-05-20,John,,Singleton
64,1992,Best Writing (Screenplay Written Directly for the Screen),0,Boyz n the Hood,1991-07-02,John,,Singleton
64,1992,Best Writing (Screenplay Written Directly for the Screen),0,Bugsy,1991-12-10,James,,Toback
64,1992,Best Writing (Screenplay Written Directly for the Screen),0,The Fisher King,1991-09-20,Richard,,LaGravenese
64,1992,Best Writing (Screenplay Written Directly for the Screen),0,Grand Canyon,1991-12-25,Lawrence,,Kasdan
64,1992,Best Writing (Screenplay Based on Material Previously Produced or Published),1,The Silence of the Lambs,1991-01-30,Agnieszka,,Holland
64,1992,Best Writing (Screenplay Based on Material Previously Produced or Published),0,Europa Europa,1990-11-14,Agnieszka,,Holland
64,1992,Best Writing (Screenplay Based on Material Previously Produced or Published),0,Fried Green Tomatoes,1991-12-27,Fannie,,Flagg
64,1992,Best Writing (Screenplay Based on Material Previously Produced or Published),0,JFK,1991-12-20,Oliver,,Stone
64,1992,Best Writing (Screenplay Based on Material Previously Produced or Published),0,The Prince of Tides,1991-12-25,\N,,\N
64,1992,Best Foreign Language Film,1,Mediterraneo,1991-01-31,Gabriele,,Salvatores
64,1992,Best Foreign Language Film,0,Children of Nature,1991-08-01,Fri?rik,??r,Fri?riksson
64,1992,Best Foreign Language Film,0,The Elementary School,1991-08-01,Jan,,Sv?r?k
64,1992,Best Foreign Language Film,0,The Ox,1992-11-22,Sven,,Nykvist
64,1992,Best Foreign Language Film,0,Raise the Red Lantern,1991-09-10,Zhang,,Yimou
64,1992,Best Documentary (Feature),1,In the Shadow of the Stars,1991-08-14,Irving,,Saraf
64,1992,Best Documentary (Feature),0,Death on the Job,1991-01-01,Bill,,Guttentag
64,1992,Best Documentary (Feature),0,Doing Time: Life Inside the Big House,1991-02-12,\N,,\N
64,1992,Best Documentary (Feature),0,The Restless Conscience: Resistance to Hitler Within Germany 1933?1945,1992-01-01,\N,,\N
64,1992,Best Documentary (Feature),0,Wild by Law,1991-01-01,\N,,\N
64,1992,Best Documentary (Short Subject),1,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",1991-01-01,Immy,,Humes
64,1992,Best Documentary (Short Subject),0,Birdnesters of Thailand,1991-01-01,\N,,\N
64,1992,Best Documentary (Short Subject),0,A Little Vicious,1991-05-22,Immy,,Humes
64,1992,Best Documentary (Short Subject),0,The Mark of the Maker,1991-01-01,\N,,\N
64,1992,Best Documentary (Short Subject),0,Memorial: Letters from American Soldiers,1991-01-01,\N,,\N
64,1992,Best Short Film (Live Action),1,Session Man,1991-01-01,Robert,N.,Fried
64,1992,Best Short Film (Animated),1,Manipulation,1991-01-01,Christopher,,Hinton
64,1992,Best Short Film (Animated),0,Blackfly,1991-01-01,Christopher,,Hinton
64,1992,Best Music (Original Score),1,Beauty and the Beast,1991-09-29,Alan,,Menken
64,1992,Best Music (Original Score),0,Bugsy,1991-12-10,Ennio,,Morricone
64,1992,Best Music (Original Score),0,The Fisher King,1991-09-20,George,,Fenton
64,1992,Best Music (Original Score),0,JFK,1991-12-20,John,,Williams
64,1992,Best Music (Original Score),0,The Prince of Tides,1991-12-25,James,Newton,Howard
64,1992,Best Music (Original Song),1,Beauty and the Beast,1991-09-29,Alan,,Menken
64,1992,Best Music (Original Song),0,Beauty and the Beast,1991-09-29,Alan,,Menken
64,1992,Best Music (Original Song),0,Beauty and the Beast,1991-09-29,Alan,,Menken
64,1992,Best Music (Original Song),0,Robin Hood: Prince of Thieves,1991-06-14,Michael,,Kamen
64,1992,Best Music (Original Song),0,Hook,1991-12-11,John,,Williams
64,1992,Best Sound,1,Terminator 2: Judgment Day,1991-07-01,Gary,,Rydstrom
64,1992,Best Sound,0,Backdraft,1991-05-24,Gary,,Rydstrom
64,1992,Best Sound,0,Beauty and the Beast,1991-09-29,Terry,,Porter
64,1992,Best Sound,0,JFK,1991-12-20,Michael,,Minkler
64,1992,Best Sound,0,The Silence of the Lambs,1991-01-30,Tom,,Fleischman
64,1992,Best Sound Effects Editing,1,Terminator 2: Judgment Day,1991-07-01,Gary,,Rydstrom
64,1992,Best Sound Effects Editing,0,Backdraft,1991-05-24,Gary,,Rydstrom
64,1992,Best Sound Effects Editing,0,Star Trek VI:The Undiscovered Country,1991-12-06,George,Watters,II
64,1992,Best Art Direction,1,Bugsy,1991-12-10,Dennis,,Gassner
64,1992,Best Art Direction,0,Barton Fink,1991-05-18,Dennis,,Gassner
64,1992,Best Art Direction,0,The Fisher King,1991-09-20,Mel,,Bourne
64,1992,Best Art Direction,0,Hook,1991-12-11,Norman,,Garwood
64,1992,Best Art Direction,0,The Prince of Tides,1991-12-25,Paul,,Sylbert
64,1992,Best Makeup,1,Terminator 2: Judgment Day,1991-07-01,Stan,,Winston
64,1992,Best Makeup,0,Hook,1991-12-11,Christina,,Smith
64,1992,Best Makeup,0,Star Trek VI:The Undiscovered Country,1991-12-06,Michael,,Mills
64,1992,Best Costume Design,1,Bugsy,1991-12-10,Albert,,Wolsky
64,1992,Best Costume Design,0,The Addams Family,1991-11-22,Ruth,,Myers
64,1992,Best Costume Design,0,Barton Fink,1991-05-18,Richard,,Hornung
64,1992,Best Costume Design,0,Hook,1991-12-11,Anthony,,Powell
64,1992,Best Costume Design,0,Madame Bovary,1991-04-03,Corinne,,Jorry
64,1992,Best Cinematography,1,JFK,1991-12-20,Robert,,Richardson
64,1992,Best Cinematography,0,Bugsy,1991-12-10,Allen,,Daviau
64,1992,Best Cinematography,0,The Prince of Tides,1991-12-25,Stephen,,Goldblatt
64,1992,Best Cinematography,0,Terminator 2: Judgment Day,1991-07-01,Adam,,Greenberg
64,1992,Best Cinematography,0,Thelma & Louise,1991-05-20,Adrian,,Biddle
64,1992,Best Film Editing,1,JFK,1991-12-20,Pietro,,Scalia
64,1992,Best Film Editing,0,The Commitments,1991-08-06,Gerry,,Hambling
64,1992,Best Film Editing,0,The Silence of the Lambs,1991-01-30,Craig,,McKay
64,1992,Best Film Editing,0,Terminator 2: Judgment Day,1991-07-01,Conrad,Buff,IV
64,1992,Best Film Editing,0,Thelma & Louise,1991-05-20,Thom,,Noble
64,1992,Best Visual Effects,1,Terminator 2: Judgment Day,1991-07-01,Dennis,,Muren
64,1992,Best Visual Effects,0,Backdraft,1991-05-24,Mikael,,Salomon
64,1992,Best Visual Effects,0,Hook,1991-12-11,Eric,,Brevig
65,1993,Best Picture,1,Unforgiven,1992-08-03,Clint,,Eastwood
65,1993,Best Picture,0,The Crying Game,1992-09-02,Stephen,,Woolley
65,1993,Best Picture,0,A Few Good Men,1992-12-09,David,,Brown
65,1993,Best Picture,0,Howards End,1992-02-27,Ismail,,Merchant
65,1993,Best Picture,0,Scent of a Woman,1992-12-23,Martin,,Brest
65,1993,Best Directing,1,Unforgiven,1992-08-03,Clint,,Eastwood
65,1993,Best Directing,0,The Crying Game,1992-09-02,Neil,,Jordan
65,1993,Best Directing,0,Howards End,1992-02-27,James,,Ivory
65,1993,Best Directing,0,The Player,1992-04-03,Robert,,Altman
65,1993,Best Directing,0,Scent of a Woman,1992-12-23,Martin,,Brest
65,1993,Best Actor in a Leading Role,1,Scent of a Woman,1992-12-23,Al,,Pacino
65,1993,Best Actor in a Leading Role,0,Chaplin,1992-12-17,Robert,Downey,Jr.
65,1993,Best Actor in a Leading Role,0,Unforgiven,1992-08-03,Clint,,Eastwood
65,1993,Best Actor in a Leading Role,0,The Crying Game,1992-09-02,Stephen,,Rea
65,1993,Best Actor in a Leading Role,0,Malcolm X,1992-11-18,Denzel,,Washington
65,1993,Best Actress in a Leading Role,1,Howards End,1992-02-27,Emma,,Thompson
65,1993,Best Actress in a Leading Role,0,Indochine,1992-04-15,Catherine,,Deneuve
65,1993,Best Actress in a Leading Role,0,Passion Fish,1992-12-09,Mary,,McDonnell
65,1993,Best Actress in a Leading Role,0,Love Field,1992-12-11,Michelle,,Pfeiffer
65,1993,Best Actress in a Leading Role,0,Lorenzo's Oil,1992-12-30,Susan,,Sarandon
65,1993,Best Actor in a Supporting Role,1,Unforgiven,1992-08-03,Gene,,Hackman
65,1993,Best Actor in a Supporting Role,0,The Crying Game,1992-09-02,Jaye,,Davidson
65,1993,Best Actor in a Supporting Role,0,A Few Good Men,1992-12-09,Jack,,Nicholson
65,1993,Best Actor in a Supporting Role,0,Glengarry Glen Ross,1992-10-02,Al,,Pacino
65,1993,Best Actor in a Supporting Role,0,Mr. Saturday Night,1992-09-23,David,,Paymer
65,1993,Best Actress in a Supporting Role,1,My Cousin Vinny,1992-03-13,Marisa,,Tomei
65,1993,Best Actress in a Supporting Role,0,Husbands and Wives,1992-09-14,Judy,,Davis
65,1993,Best Actress in a Supporting Role,0,Enchanted April,1991-11-06,Joan,,Plowright
65,1993,Best Actress in a Supporting Role,0,Howards End,1992-02-27,Vanessa,,Redgrave
65,1993,Best Actress in a Supporting Role,0,Damage,1992-12-09,Miranda,,Richardson
65,1993,Best Writing (Screenplay Written Directly for the Screen),1,The Crying Game,1992-09-02,Neil,,Jordan
65,1993,Best Writing (Screenplay Written Directly for the Screen),0,Husbands and Wives,1992-09-14,Woody,,Allen
65,1993,Best Writing (Screenplay Written Directly for the Screen),0,Lorenzo's Oil,1992-12-30,George,,Miller
65,1993,Best Writing (Screenplay Written Directly for the Screen),0,Passion Fish,1992-12-09,John,,Sayles
65,1993,Best Writing (Screenplay Written Directly for the Screen),0,Unforgiven,1992-08-03,David,,Peoples
65,1993,Best Writing (Screenplay Based on Material Previously Produced or Published),1,Howards End,1992-02-27,Michael,,Tolkin
65,1993,Best Writing (Screenplay Based on Material Previously Produced or Published),0,Enchanted April,1991-11-06,\N,,\N
65,1993,Best Writing (Screenplay Based on Material Previously Produced or Published),0,The Player,1992-04-03,Michael,,Tolkin
65,1993,Best Writing (Screenplay Based on Material Previously Produced or Published),0,A River Runs Through It,1992-09-11,Richard,,Friedenberg
65,1993,Best Writing (Screenplay Based on Material Previously Produced or Published),0,Scent of a Woman,1992-12-23,Bo,,Goldman
65,1993,Best Foreign Language Film,1,Indochine,1992-04-15,R?gis,,Wargnier
65,1993,Best Foreign Language Film,0,UrgaClose to Eden,1991-01-01,Nikita,,Mikhalkov
65,1993,Best Foreign Language Film,0,Daens,1992-09-01,Stijn,,Coninx
65,1993,Best Foreign Language Film,0,Schtonk!,1992-01-01,Helmut,,Dietl
65,1993,Best Foreign Language Film,0,A Place in the World,1992-04-09,Adolfo,,Aristarain
65,1993,Best Documentary (Feature),1,The Panama Deception,1992-07-31,Bill,,Miles
65,1993,Best Documentary (Feature),0,Changing Our Minds: The Story of Dr. Evelyn Hooker,1992-01-01,\N,,\N
65,1993,Best Documentary (Feature),0,Fires of Kuwait,1992-01-01,\N,,\N
65,1993,Best Documentary (Feature),0,The Liberators: Fighting on Two Fronts in World War II,1992-11-11,Bill,,Miles
65,1993,Best Documentary (Feature),0,Music for the Movies: Bernard Herrmann,1992-01-01,Roma,,Baran
65,1993,Best Documentary (Short Subject),1,Educating Peter,1992-12-15,Dorothy,,Fadiman
65,1993,Best Documentary (Short Subject),0,At the Edge of Conquest: The Journey of Chief Wai-Wai,1992-01-01,\N,,\N
65,1993,Best Documentary (Short Subject),0,Beyond Imagining: Margaret Anderson and the 'Little Review',1992-01-01,\N,,\N
65,1993,Best Documentary (Short Subject),0,The Colours of My Father: A Portrait of Sam Borenstein,1992-01-01,\N,,\N
65,1993,Best Documentary (Short Subject),0,When Abortion Is Illegal: Untold Stories,1992-01-01,Dorothy,,Fadiman
65,1993,Best Short Film (Live Action),1,Omnibus,1992-05-01,Kenneth,,Branagh
65,1993,Best Short Film (Live Action),0,Contact,1992-07-23,\N,,\N
65,1993,Best Short Film (Live Action),0,Swan Song,1992-01-01,Kenneth,,Branagh
65,1993,Best Short Film (Animated),1,Mona Lisa Descending a Staircase,1992-01-01,Joan,C.,Gratz
65,1993,Best Short Film (Animated),0,Adam,1992-04-09,Peter,,Lord
65,1993,Best Music (Original Score),1,Aladdin,1992-11-11,Alan,,Menken
65,1993,Best Music (Original Score),0,Basic Instinct,1992-03-18,Jerry,,Goldsmith
65,1993,Best Music (Original Score),0,Chaplin,1992-12-17,John,,Barry
65,1993,Best Music (Original Score),0,Howards End,1992-02-27,Richard,,Robbins
65,1993,Best Music (Original Score),0,A River Runs Through It,1992-09-11,Mark,,Isham
65,1993,Best Music (Original Song),1,Aladdin,1992-11-11,Alan,,Menken
65,1993,Best Music (Original Song),0,Aladdin,1992-11-11,Alan,,Menken
65,1993,Best Music (Original Song),0,The Bodyguard,1992-11-23,David,,Foster
65,1993,Best Music (Original Song),0,The Bodyguard,1992-11-23,\N,,\N
65,1993,Best Music (Original Song),0,The Mambo Kings,1992-02-07,Robert,,Kraft
65,1993,Best Sound Effects Editing,1,Bram Stoker's Dracula,1992-11-13,David,E.,Stone
65,1993,Best Sound Effects Editing,0,Aladdin,1992-11-11,Mark,,Mangini
65,1993,Best Sound Effects Editing,0,Under Siege,1992-10-09,John,,Leveque
65,1993,Best Sound,1,The Last of the Mohicans,1992-08-26,Chris,,Jenkins
65,1993,Best Sound,0,Aladdin,1992-11-11,Terry,,Porter
65,1993,Best Sound,0,A Few Good Men,1992-12-09,Kevin,,O'Connell
65,1993,Best Sound,0,Under Siege,1992-10-09,Donald,O.,Mitchell
65,1993,Best Sound,0,Unforgiven,1992-08-03,Les,,Fresholtz
65,1993,Best Art Direction,1,Howards End,1992-02-27,Luciana,,Arrighi
65,1993,Best Art Direction,0,Bram Stoker's Dracula,1992-11-13,Thomas,E.,Sanders
65,1993,Best Art Direction,0,Chaplin,1992-12-17,Stuart,,Craig
65,1993,Best Art Direction,0,Toys,1992-12-18,Ferdinando,,Scarfiotti
65,1993,Best Art Direction,0,Unforgiven,1992-08-03,Henry,,Bumstead
65,1993,Best Cinematography,1,A River Runs Through It,1992-09-11,Philippe,,Rousselot
65,1993,Best Cinematography,0,Hoffa,1992-12-25,Stephen,H.,Burum
65,1993,Best Cinematography,0,Howards End,1992-02-27,Tony,,Pierce-Roberts
65,1993,Best Cinematography,0,The Lover,1992-01-22,\N,,\N
65,1993,Best Cinematography,0,Unforgiven,1992-08-03,Jack,N.,Green
65,1993,Best Makeup,1,Bram Stoker's Dracula,1992-11-13,Greg,,Cannom
65,1993,Best Makeup,0,Batman Returns,1992-06-16,Ve,,Neill
65,1993,Best Makeup,0,Hoffa,1992-12-25,Ve,,Neill
65,1993,Best Costume Design,1,Bram Stoker's Dracula,1992-11-13,Eiko,,Ishioka
65,1993,Best Costume Design,0,Enchanted April,1991-11-06,Sheena,,Napier
65,1993,Best Costume Design,0,Howards End,1992-02-27,Jenny,,Beavan
65,1993,Best Costume Design,0,Malcolm X,1992-11-18,Ruth,E.,Carter
65,1993,Best Costume Design,0,Toys,1992-12-18,Albert,,Wolsky
65,1993,Best Film Editing,1,Unforgiven,1992-08-03,Joel,,Cox
